Subject,Vowel,Stressed,Word.position,Sentence.position,Word,Region,Pitch,Duration,Intensity,Pitch_z,Duration_z,Intensity_z
1,a,stressed,first,initial,Acha,XJ,151.5452698237315,0.12665464712792,64.79808594324095,-0.9002917240292503,0.5918328973017938,-0.08486071946196504
1,a,stressed,first,initial,Ara,XJ,150.672691918783,0.169385678746922,65.5551562719657,-0.987022094299438,1.7644367326918895,0.22812752007889195
1,a,stressed,first,initial,BAla,XJ,154.1206682080095,0.08604187867148749,63.1699597742155,-0.64430855714531,-0.5226426080507465,-0.7579611225011988
1,a,stressed,first,initial,BAza,XJ,151.9699696714655,0.099360503683443,61.656112911559845,-0.8580784444598636,-0.15715948771820173,-1.3838161408522203
1,a,stressed,first,initial,CHAsa,XJ,159.202895420669,0.13063397993937,67.35434688465264,-0.13915773284476815,0.7010317801793358,0.9719494360848726
1,a,stressed,first,initial,DAcha,XJ,154.501959635456,0.130547172265984,63.6229527218814,-0.6064098818571324,0.698649646940398,-0.570684643903501
1,a,stressed,first,initial,DAka,XJ,151.3132107232425,0.1461506871761265,63.5506518324302,-0.923357368478689,1.126833585777561,-0.6005752990354846
1,a,stressed,first,medial,Acha,XJ,150.317169895632,0.1534002302371495,64.69542786435694,-1.0223594051942302,1.3257719609138399,-0.12730165284086778
1,a,stressed,first,medial,Ara,XJ,157.543283702879,0.1617603325824625,66.90592058362837,-0.3041157703705545,1.5551857546591903,0.7865609018943686
1,a,stressed,first,medial,BAla,XJ,156.31239839941432,0.07840532672793933,63.281678396131866,-0.42646030548220465,-0.7322010895309415,-0.7117743767381812
1,a,stressed,first,medial,BAza,XJ,158.26198622794,0.09709026712796767,64.18611210162614,-0.23267992978926105,-0.21945819643950878,-0.33786312632516413
1,a,stressed,first,medial,CHAsa,XJ,155.40981396281848,0.129431388248092,64.6775824312368,-0.5161731917954163,0.6680308537759168,-0.13467931708710262
1,a,stressed,first,medial,DAcha,XJ,152.1540097133855,0.141845077266454,65.3732537032648,-0.8397856812696182,1.0086811681436645,0.1529253062481665
1,a,stressed,first,medial,DAka,XJ,147.56134248033368,0.15034525131384266,62.16880275759177,-1.2962764168147114,1.2419387402594502,-1.1718597528501933
1,a,stressed,second,initial,aCHA,XJ,177.291777283571,0.10943461925304633,68.47796243718103,1.658796825534457,0.11928940919602253,1.4364749106190209
1,a,stressed,second,initial,aRA,XJ,170.15788127599333,0.18137676259569066,68.0692019819061,0.9497192306316461,2.0934901250115283,1.2674850421269832
1,a,stressed,second,initial,baHA,XJ,175.75943756503,0.140341655036712,67.2339555365886,1.5064890597578082,0.9674249988911943,0.9221772093090742
1,a,stressed,second,initial,baLA,XJ,172.35604637372302,0.1798483258159625,67.56769996108781,1.168207083418095,2.0515475188502594,1.0601539281385397
1,a,stressed,second,initial,chaTAQ,XJ,181.7706398580495,0.0824251676864785,67.3331316068579,2.103975883210374,-0.6218906021158632,0.9631786096551401
1,a,stressed,second,initial,daDA,XJ,161.6545008434365,0.130309301921197,65.35764933224546,0.1045209631973594,0.692122126586811,0.1464741425594361
1,a,stressed,second,initial,daLA,XJ,176.4750501717175,0.1310567663888005,68.46500369922025,1.5776177761693053,0.7126336768190767,1.4311175053329757
1,a,stressed,second,initial,doQA,XJ,183.40817120520848,0.117397241452575,68.0982372942472,2.2667392299129445,0.33779574937007023,1.2794888295551152
1,a,stressed,second,medial,aCHA,XJ,169.96246475764949,0.051947441658853503,61.729077078588375,0.93029569618646335,-1.4582452858176533,-1.3536512733077577
1,a,stressed,second,medial,aRA,XJ,158.783470247048,0.09877670403519634,66.07516473863123,-0.18084673322225644,-0.17317982892449746,0.443109574390993
1,a,stressed,second,medial,baHA,XJ,159.6944612195565,0.1278754873074395,64.3572981606775,-0.09029827455698387,0.6253345896940343,-0.2670913350879146
1,a,stressed,second,medial,baLA,XJ,154.54940171718525,0.125964830490081,65.3304072848954,-0.6016943495345373,0.5729032903019432,0.13521172727505226
1,a,stressed,second,medial,chaTAQ,XJ,175.730762926343,0.0556237169632555,66.18620433504555,1.5036389279626037,-1.3573627571596114,0.48901559722982935
1,a,stressed,second,medial,daDA,XJ,171.525855265164,0.1065639083839295,68.56765455091909,1.0856897725487709,0.04051278134776065,1.473555450846847
1,a,stressed,second,medial,daLA,XJ,155.35934669739498,0.1068949895397005,66.80304975151236,-0.5211894139480522,0.049598146675328005,0.7440320120112738
1,a,stressed,second,medial,doQA,XJ,166.5150053471435,0.0668592254004435,66.4594883061269,0.5876335344826674,-1.049043491585275,0.6019967374992768
1,a,unstressed,first,initial,aCHA,XJ,152.77887632347966,0.07758118048151368,64.9137695885569,-0.7776767140867497,-0.7548169032116796,-0.037034752550675
1,a,unstressed,first,initial,aRA,XJ,149.58721961291235,0.13446460642687066,63.14587907722284,-1.0949132229565977,0.8061499376635727,-0.7679165713844563
1,a,unstressed,first,initial,baHA,XJ,152.154210779736,0.124489109285057,66.4562279411553,-0.8397656961669385,0.5324072788691622,0.6006488364470203
1,a,unstressed,first,initial,baLA,XJ,147.73458001024,0.111525774676677,63.7202460357276,-1.2790573753649348,0.17667386206880792,-0.5304616132755369
1,a,unstressed,first,initial,chaTAQ,XJ,159.85748569477852,0.0520668486829235,63.47172914790135,-0.07409436540580865,-1.454968577320526,-0.6332035386498038
1,a,unstressed,first,initial,daDA,XJ,149.8457013403875,0.097392339413387,61.62506890874354,-1.0692212866780588,-0.21116887818466373,-1.396650361691574
1,a,unstressed,first,initial,daLA,XJ,152.23721628526351,0.100821739952398,63.460497608301104,-0.831515317389251,-0.11706096473693592,-0.6378468850780489
1,a,unstressed,first,medial,aCHA,XJ,155.67599661687075,0.1214094097125975,65.34629525793892,-0.4897158176004817,0.44789568638728633,0.14178013779662152
1,a,unstressed,first,medial,aRA,XJ,149.826164300004,0.12416136692801867,64.32712587679269,-1.071163181764831,0.5234135352050836,-0.2795651696284132
1,a,unstressed,first,medial,baHA,XJ,145.258154338525,0.06604505159910701,62.83903299090205,-1.5252030939722754,-1.0713856463601383,-0.894772971277078
1,a,unstressed,first,medial,baLA,XJ,145.54225696718626,0.09747143655613524,62.30841110484647,-1.4969645538502006,-0.2089983335139438,-1.1141428285770405
1,a,unstressed,first,medial,chaTAQ,XJ,159.85682819109348,0.0477983807762135,64.0249935829047,-0.07415971835336047,-1.5721017624791527,-0.4044727920572728
1,a,unstressed,first,medial,daDA,XJ,154.332151342782,0.0960340514377775,64.8177567076292,-0.6232880723488257,-0.2484423450170365,-0.07672842622221723
1,a,unstressed,first,medial,daLA,XJ,149.873841555907,0.0924454140936325,64.5174075628687,-1.0664242741733323,-0.3469199561144782,-0.20089885861063222
1,a,unstressed,second,initial,Acha,XJ,172.8600791447,0.076101582430355,67.2559235852398,1.2183057033891351,-0.7954193011386429,0.9312592464892525
1,a,unstressed,second,initial,Ara,XJ,169.66891706693266,0.115533473115642,67.0236931593535,0.9011183588238691,0.2866511404672883,0.8352504750341467
1,a,unstressed,second,initial,BAla,XJ,178.84908945171048,0.112954838020765,69.860957454135,1.8135867419453877,0.21588951155824854,2.008233120162558
1,a,unstressed,second,initial,BAza,XJ,165.96378066559,0.11896918117861349,66.36972308627074,0.532844248091074,0.380932141867908,0.5648859737184488
1,a,unstressed,second,initial,CHAsa,XJ,178.2955929564465,0.09523600465837351,66.90095308285035,1.758571647355836,-0.2703419500322757,0.7845072362513761
1,a,unstressed,second,initial,DAcha,XJ,175.43938328866935,0.06891338806183467,65.34289504187916,1.4746770854482432,-0.9926741757976528,0.14037441946607315
1,a,unstressed,second,initial,DAka,XJ,173.464264955875,0.109144457876411,66.76616767813714,1.2783590909640743,0.11132694420902332,0.7287842143122503
1,a,unstressed,second,initial,DOra,XJ,171.596220713454,0.112996933652619,68.8705585746497,1.09268378574783,0.21704467906754898,1.5987821220558265
1,a,unstressed,second,medial,Acha,XJ,162.51366068729197,0.0625943445048795,62.174325277612354,0.18991763775933926,-1.1660782437581296,-1.1695766309875477
1,a,unstressed,second,medial,Ara,XJ,165.946226140144,0.081114130507218,66.3538081808656,0.5310994061884601,-0.6578674359645517,0.5583064288119611
1,a,unstressed,second,medial,BAla,XJ,153.85283698675167,0.06682952266257133,63.94286018250713,-0.6709297916022829,-1.0498585794273156,-0.43842840677703143
1,a,unstressed,second,medial,BAza,XJ,167.58859320005334,0.12139089327518567,67.62819031102413,0.6943434012720863,0.4473875674698571,1.0851618665260727
1,a,unstressed,second,medial,CHAsa,XJ,156.6784963210695,0.054159122807176,58.8146170945122,-0.39007179722382324,-1.3975534256185738,-2.5585481831692487
1,a,unstressed,second,medial,DAcha,XJ,156.8979457495165,0.030021663973468497,56.9999740428963,-0.36825949819945936,-2.0599216328113443,-3.3087584510541554
1,a,unstressed,second,medial,DAka,XJ,158.227327085448,0.054159857357659665,61.49257858937973,-0.2361248946967294,-1.3975332684475015,-1.45142454876576
1,a,unstressed,second,medial,DOra,XJ,160.548822700226,0.032962758902661496,63.8461969495853,-0.005378535995160656,-1.9792135603976548,-0.4783909491626178
1,o,stressed,first,initial,DOra,XJ,156.848629562887,0.16674002334370852,65.5173972812592,-0.37316130822975524,1.6918359656289876,0.21251718695703803
1,o,stressed,first,medial,DOra,XJ,159.392966377361,0.1552294687381695,66.50109834194791,-0.12026552349816585,1.3759690191375749,0.6191991708330292
1,o,unstressed,first,initial,doQA,XJ,154.53614319896548,0.0769371449581145,63.685725372951595,-0.6030121873893735,-0.7724902075119088,-0.5447331559051954
1,o,unstressed,first,medial,doQA,XJ,152.9772466123925,0.0561608029990925,62.78514582128405,-0.7579595879591647,-1.3426243078010223,-0.9170510209015927
2,a,stressed,first,initial,Acha,XJ,122.315576238827,0.113102194954017,66.1615905329177,-0.46975185690532945,0.1523760234730454,0.29725265546772667
2,a,stressed,first,initial,Ara,XJ,125.536149044509,0.171248154145038,65.5262937269288,-0.13364698986968732,1.8473223717547413,-0.003930339667476829
2,a,stressed,first,initial,BAla,XJ,120.319379180138,0.077441971953833,64.7685786382922,-0.6780786321311205,-0.8871143485837354,-0.3631496804596527
2,a,stressed,first,initial,BAza,XJ,125.018107748835,0.090660333335716,67.3370656752596,-0.18771072675968717,-0.5018010152721726,0.854524659261961
2,a,stressed,first,initial,CHAsa,XJ,120.566806738897,0.147039128985019,64.2062366882851,-0.652256639661046,1.1416327699092828,-0.629746066899327
2,a,stressed,first,initial,DAcha,XJ,119.680848765097,0.14097863793589,65.0070064280207,-0.7447168338407455,0.9649703274037102,-0.2501152764504625
2,a,stressed,first,initial,DAka,XJ,119.143350795277,0.101103316170054,65.2683282710876,-0.8008111048224633,-0.19738956748642653,-0.12622720610730054
2,a,stressed,first,medial,Acha,XJ,119.083396968418,0.110097761225516,63.1796693526881,-0.8070679958230862,0.0647972123634422,-1.1164235095189143
2,a,stressed,first,medial,Ara,XJ,119.483354309376,0.129525909890582,62.6381704159862,-0.7653277163717264,0.6311249519325328,-1.3731385914789755
2,a,stressed,first,medial,BAla,XJ,112.812335981986,0.094329914386327,63.3844317072227,-1.461527387425256,-0.39483325537980035,-1.0193492937377238
2,a,stressed,first,medial,BAza,XJ,122.456808280145,0.078039146508717,66.7795156578448,-0.45501262282106736,-0.869706796190246,0.5902000434293931
2,a,stressed,first,medial,CHAsa,XJ,116.103202458538,0.136788026673497,62.1898001375243,-1.1180865443609005,0.8428146117687361,-1.5857030214017036
2,a,stressed,first,medial,DAcha,XJ,120.957627918105,0.115629060172437,65.7130228572947,-0.6114698267560036,0.22603378119428005,0.0845946430373434
2,a,stressed,first,medial,DAka,XJ,126.946821685989,0.149400287865627,67.1444077621089,0.013573386505268344,1.2104602117139995,0.7631889453527704
2,a,stressed,second,initial,aCHA,XJ,146.01940447149,0.104449719372455,68.7160695032793,2.0040230015046134,-0.09984239539224567,1.5082860182213857
2,a,stressed,second,initial,aRA,XJ,119.980772668334,0.172083774079358,64.84656730085,-0.7134162268678389,1.8716805726672783,-0.32617663297331395
2,a,stressed,second,initial,baHA,XJ,131.772597511858,0.129444092687544,67.8352029280739,0.5172001759496542,0.6287399922303414,1.090682732743059
2,a,stressed,second,initial,baLA,XJ,125.41130595918,0.127744276027664,65.3173483496782,-0.14667584253862698,0.5791905810503309,-0.10298765263795998
2,a,stressed,second,initial,chaTAQ,XJ,127.14215343499001,0.077086447996213,65.1174652857546,0.03395856500829631,-0.8974778208194418,-0.19774868291828687
2,a,stressed,second,initial,daDA,XJ,124.789774888248,0.112099502676192,64.7849022025981,-0.2115399616125881,0.12314768777448876,-0.35541096692829427
2,a,stressed,second,initial,daLA,XJ,128.984191282016,0.143366437615383,68.3569076052932,0.2261970030144169,1.0345743446646356,1.3380137058877593
2,a,stressed,second,initial,doQA,XJ,132.390616427298,0.105395994793602,67.6036669392555,0.5816977600542564,-0.0722586029523832,0.9809156098226692
2,a,stressed,second,medial,aCHA,XJ,135.891171684134,0.142967830582617,64.0070463841656,0.9470221076591339,1.0229550069843232,-0.724178671992025
2,a,stressed,second,medial,aRA,XJ,119.074937328682,0.142486175200025,63.2423101550402,-0.8079508592949575,1.008914821850003,-1.0867266114828689
2,a,stressed,second,medial,baHA,XJ,130.041869678978,0.107019712325307,67.5420632757469,0.33657825455768114,-0.024927470414640808,0.9517104009944237
2,a,stressed,second,medial,baLA,XJ,130.583076984045,0.121018374620973,66.1059668817858,0.3930596385485451,0.3831315223163913,0.270882464888565
2,a,stressed,second,medial,chaTAQ,XJ,147.322358593224,0.086497118771619,66.0337445349086,2.140001676188298,-0.6231581210918158,0.2366431258219872
2,a,stressed,second,medial,daDA,XJ,123.614893104904,0.113652312006585,65.990054041438,-0.3341527728729793,0.16841185644149734,0.21593023452713916
2,a,stressed,second,medial,daLA,XJ,115.657303355493,0.190562881915296,63.6125743128962,-1.164621390111271,2.410343908551562,-0.911190913832546
2,a,stressed,second,medial,doQA,XJ,122.205986798978,0.033296805470824,63.2077289844708,-0.48118881123965623,-2.1739396029208935,-1.1031209336787156
2,a,unstressed,first,initial,aCHA,XJ,124.224329737059,0.13018370820335,66.8205692509621,-0.270550851545283,0.6502996781498654,0.609662826839555
2,a,unstressed,first,initial,aRA,XJ,119.475270889985,0.150283403778199,65.3118689525368,-0.7661713168004488,1.2362029135620496,-0.10558533804582736
2,a,unstressed,first,initial,baHA,XJ,122.271099912048,0.071775089855594,66.9733589975581,-0.4743934876959508,-1.0523031467768922,0.6820977471349607
2,a,unstressed,first,initial,baLA,XJ,118.440745619542,0.067802731122376,63.7584821774348,-0.8741362657231371,-1.168096832573935,-0.8420185722730563
2,a,unstressed,first,initial,chaTAQ,XJ,118.94812132266,0.055756702676872,62.2820787965878,-0.8211856095750364,-1.5192368293865994,-1.5419553389613019
2,a,unstressed,first,initial,daDA,XJ,121.850019079467,0.104788665545136,63.6821201297286,-0.5183382533588167,-0.08996216320341224,-0.87822047038745
2,a,unstressed,first,initial,daLA,XJ,119.489209663323,0.09154724329657,65.3410358095986,-0.7647166409269078,-0.4759477174623347,-0.09175784625657148
2,a,unstressed,first,medial,aCHA,XJ,119.91607071479,0.108826259100201,62.2376268245046,-0.7201686410515785,0.02773310826886434,-1.5630292338171765
2,a,unstressed,first,medial,aRA,XJ,124.263207517181,0.071804056793713,62.7464592222861,-0.2664934953211063,-1.0514587646965414,-1.32180078100431
2,a,unstressed,first,medial,baHA,XJ,117.270436929861,0.063979175846651,64.7548324115251,-0.996271820566646,-1.2795529189849073,-0.3696665237846832
2,a,unstressed,first,medial,baLA,XJ,117.776189489625,0.077408149532335,63.1846972907273,-0.9434905586269969,-0.8881002673063028,-1.11403985289775
2,a,unstressed,first,medial,chaTAQ,XJ,124.399378930524,0.035401774349566,62.7672136987001,-0.25228239762601473,-2.1125800628271545,-1.3119614503010795
2,a,unstressed,first,medial,daDA,XJ,126.746382205597,0.075511366621324,66.9182862946827,-0.007344844185553623,-0.9433912163805023,0.6559887513933834
2,a,unstressed,first,medial,daLA,XJ,115.498896494728,0.097246006750589,63.5671404176405,-1.1811530197583389,-0.3098295823331397,-0.9327303211218206
2,a,unstressed,second,initial,Acha,XJ,145.669801541335,0.100646708934513,66.8392179719244,1.9675378004410933,-0.21069960273645522,0.618503856074897
2,a,unstressed,second,initial,Ara,XJ,141.816088191093,0.160422121411731,68.508775078546,1.5653572284349648,1.53174507450155,1.4100113926803017
2,a,unstressed,second,initial,BAla,XJ,130.639100064606,0.120129497957653,66.3594736531652,0.39890630967787427,0.3572208954125068,0.3910655477741329
2,a,unstressed,second,initial,BAza,XJ,139.723458620533,0.11631891824205,71.422564657082,1.346966579936962,0.24614304471303838,2.791387568641354
2,a,unstressed,second,initial,CHAsa,XJ,147.05829934955,0.081773232957074,67.8908239754681,2.112443970668335,-0.7608587132302832,1.117051688936165
2,a,unstressed,second,initial,DAcha,XJ,140.387426863666,0.103738997726409,65.5701462069796,1.416259519901054,-0.12055982916357524,0.01685934660404215
2,a,unstressed,second,initial,DAka,XJ,126.188121159675,0.142160500401548,64.3106330658904,-0.06560598775596167,0.9994214483106226,-0.5802535881208668
2,a,unstressed,second,initial,DOra,XJ,136.617718598672,0.10157685266386,71.2594800545358,1.022845872200374,-0.18358604679261792,2.714072038967246
2,a,unstressed,second,medial,Acha,XJ,131.334785402742,0.11632970997413,66.2329670263924,0.4715093036733265,0.24645762215118067,0.33109099037560685
2,a,unstressed,second,medial,Ara,XJ,128.610568538561,0.130884573281043,63.2490201657203,0.18720505031305798,0.6707297943712062,-1.0835455139313448
2,a,unstressed,second,medial,BAla,XJ,111.661714920384,0.129656655232202,61.8828194133237,-1.5816083054022843,0.6349361598378945,-1.7312371608652124
2,a,unstressed,second,medial,BAza,XJ,127.720246274809,0.128896118390803,67.837930012661,0.09428939085356826,0.6127666202860909,1.091975595380159
2,a,unstressed,second,medial,CHAsa,XJ,143.388222394766,0.092453567435446,65.2180877762985,1.729428028683742,-0.4495284991551641,-0.1500453373414094
2,a,unstressed,second,medial,DAcha,XJ,138.549220511925,0.036207079447935,65.7011394600415,1.2244209437490234,-2.089105535022926,0.07896093428363873
2,a,unstressed,second,medial,DAka,XJ,158.367536418764,0.117947595683389,67.2577198105991,3.292696630914529,0.2936187579033129,0.8169081862295777
2,a,unstressed,second,medial,DOra,XJ,122.198638304557,0.065821963790478,66.1258217216874,-0.48195571355465067,-1.2258359154389509,0.28029529381060686
2,o,stressed,first,initial,DOra,XJ,131.399284219316,0.131356411878566,69.4635150438754,0.4782405181114272,0.6844838216325445,1.8626367476678658
2,o,stressed,first,medial,DOra,XJ,120.34852277346,0.14374093714245,65.8797001999122,-0.6750371534410093,1.0454909520207916,0.16361342732443007
2,o,unstressed,first,initial,doQA,XJ,128.996917355226,0.066589101313113,66.4337464472565,0.22752511928509495,-1.20347396697838,0.42627696765000866
2,o,unstressed,first,medial,doQA,XJ,123.721484204282,0.050470947239985,64.8002965769379,-0.3230287308328734,-1.67331584021226,-0.3481127659485588
3,a,stressed,first,initial,Acha,XJ,257.625678798792,0.179154029205631,77.0023247873458,-0.11759950739544715,0.37188814214676663,1.2361243601232885
3,a,stressed,first,initial,Ara,XJ,244.677219152914,0.207744092903091,75.6183624709453,-0.38792755254104194,0.9543793448394771,0.6384649567425785
3,a,stressed,first,initial,BAla,XJ,219.262970998134,0.112935026677017,75.2803814389863,-0.9185068036965072,-0.9772514341820125,0.4925090014966414
3,a,stressed,first,initial,BAza,XJ,230.815274117324,0.146178327105308,77.1824138196543,-0.6773266475584654,-0.29995563474415926,1.3138951941477615
3,a,stressed,first,initial,CHAsa,XJ,260.093261229952,0.180709659286969,72.0195583860262,-0.06608320714861082,0.4035823995157711,-0.9156663059285796
3,a,stressed,first,initial,DAcha,XJ,233.8155332096125,0.20421971049659549,75.9298461879336,-0.6146895310573659,0.882573917316383,0.7729781369440577
3,a,stressed,first,initial,DAka,XJ,233.635639185143,0.150698144639022,75.0499219555001,-0.6184452210234461,-0.20786930786414723,0.39298586002699315
3,a,stressed,first,medial,Acha,XJ,214.979898733972,0.166737510891486,73.4967293472112,-1.0079255132614562,0.1189151945312306,-0.2777550673846743
3,a,stressed,first,medial,Ara,XJ,202.838942921658,0.208675936759023,74.193847426975,-1.2613951104723249,0.9733646417631721,0.023292996352465543
3,a,stressed,first,medial,BAla,XJ,193.842178655187,0.096698439933841,75.1302726668017,-1.4492226794113892,-1.308054087850019,0.4276850404950227
3,a,stressed,first,medial,BAza,XJ,202.063492158454,0.134206816760264,76.4287472456269,-1.277584378899348,-0.5438620328803911,0.9884268561421958
3,a,stressed,first,medial,CHAsa,XJ,223.187972407427,0.142602117868657,71.1334899933781,-0.8365636237982209,-0.3728169771105524,-1.2983119174665445
3,a,stressed,first,medial,DAcha,XJ,209.868878596716,0.185111304949073,75.7744748880077,-1.1146294857949006,0.49326110407122437,0.705881571296436
3,a,stressed,first,medial,DAka,XJ,201.894179796949,0.155319620025261,76.0925741009628,-1.2811191529926667,-0.11371181369304215,0.8432516308549106
3,a,stressed,second,initial,aCHA,XJ,342.167807906099,0.188061637604426,75.6281428445638,1.6474064561749067,0.5533708972828022,0.642688577712891
3,a,stressed,second,initial,aRA,XJ,307.786239603503,0.294838223397371,72.7443877845534,0.9296143478881705,2.728826766710597,-0.6026512037520563
3,a,stressed,second,initial,baHA,XJ,298.304678454785,0.145809983491578,72.235590066347,0.7316655601281297,-0.3074602320348897,-0.8223737620190995
3,a,stressed,second,initial,baLA,XJ,296.30719542459,0.253090112978302,74.97761883448,0.6899636359200249,1.8782547880860083,0.3617620039585521
3,a,stressed,second,initial,chaTAQ,XJ,354.170641071879,0.129756478808284,72.132578103568,1.8979924343261332,-0.6345327894575493,-0.8668591266030878
3,a,stressed,second,initial,daLA,XJ,325.388110694111,0.210262885526394,72.5219687116564,1.2970927609937442,1.0056969830233902,-0.6987021213477357
3,a,stressed,second,initial,doQA,XJ,346.061314448253,0.236523889655576,67.4207836480377,1.7286921103057542,1.540736150511655,-2.9016314825939205
3,a,stressed,second,medial,aCHA,XJ,299.793282593288,0.144114791878317,72.3315221989561,0.7627434997257756,-0.3419979026064571,-0.7809457979331194
3,a,stressed,second,medial,aRA,XJ,268.479626965758,0.174656956808671,74.2022602513353,0.10900092773982854,0.28026522249114694,0.026926045842573347
3,a,stressed,second,medial,baHA,XJ,268.751579941014,0.15140732750685101,72.6572307216047,0.11467855412806736,-0.19342048445535281,-0.6402896839512927
3,a,stressed,second,medial,baLA,XJ,280.139196668558,0.197099271535427,75.0539213745412,0.3524205136362948,0.7375027800821017,0.3947129954913422
3,a,stressed,second,medial,chaTAQ,XJ,328.100327596002,0.098411035653745,73.7405739460956,1.353716352768418,-1.273161827686853,-0.1724516095088159
3,a,stressed,second,medial,daDA,XJ,280.812035293296,0.154721348134475,76.0253133868093,0.366467524253637,-0.12590094754349054,0.8142053209839188
3,a,stressed,second,medial,daLA,XJ,265.117952497687,0.145739430329112,72.1509807395668,0.03881845722035035,-0.30889767536812207,-0.8589120110484625
3,a,stressed,second,medial,doQA,XJ,300.741141302763,0.150405048413869,71.6681541947546,0.7825321694991862,-0.21384082211121871,-1.0674190067153309
3,a,unstressed,first,initial,aCHA,XJ,234.292571795827,0.114433732315901,76.476290364074,-0.6047302840119898,-0.9467169499180464,1.0089581895963178
3,a,unstressed,first,initial,aRA,XJ,230.296683648682,0.230484447471966,78.3494937758811,-0.6881533830508031,1.417689137453177,1.8178946904275743
3,a,unstressed,first,initial,baHA,XJ,228.925191293825,0.097697598366411,75.1553301376526,-0.7167863523274727,-1.2876973302286654,0.43850602377000547
3,a,unstressed,first,initial,baLA,XJ,218.520763748324,0.115879527810111,78.5408079139723,-0.9340020394559126,-0.9172604518429859,1.9005130480771286
3,a,unstressed,first,initial,chaTAQ,XJ,258.703891042641,0.081255270710042,72.7413733526065,-0.0950894161488394,-1.6226917294358583,-0.6039529759011697
3,a,unstressed,first,initial,daLA,XJ,230.436313785219,0.120826421185191,77.4142643511491,-0.6852382917669164,-0.8164729229261143,1.4140190549527858
3,a,unstressed,first,medial,aCHA,XJ,204.65835469514101,0.161148998047799,74.0381795951554,-1.2234108218780355,0.0050553723905719,-0.04393162558149394
3,a,unstressed,first,medial,aRA,XJ,188.426223855424,0.212006675264679,75.5970854237012,-1.562292844794567,1.041224787111042,0.6292765365009895
3,a,unstressed,first,medial,baHA,XJ,207.689033371407,0.1171425857797,74.0531405041488,-1.1601386285496014,-0.8915270304850659,-0.03747080808879999
3,a,unstressed,first,medial,baLA,XJ,210.845035568944,0.104923492807416,74.9077201592216,-1.094250026517546,-1.1404776532104042,0.33157649958680707
